National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2020-2021 school year,,,,,,,,,,,,,,,,,,,,,,
The file contains (711) records based on your search.,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
NOTE: SY 2020-21 geographical data are not available currently.,,,,,,,,,,,,,,,,,,,,,,
[ † ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,
[ – ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,
[ ‡ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""West Virginia"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
540084000678,WV-5100000-51204,5400840,WV-5100000,KG,05,BRUSHFORK ELEMENTARY SCHOOL,MERCER COUNTY SCHOOLS,140 BRUSHFORK SCHOOL ROAD,BLUEFIELD,WV,24701,9213,(304)325-7066,†,No,Yes,Yes,161.00000,13.00000,12.4000000,–,–
540147001472,WV-8700000-87202,5401470,WV-8700000,PK,05,BUCKHANNON ACADEMY ELEMENTARY SCHOOL,UPSHUR COUNTY SCHOOLS,16 COLLEGE AVENUE,BUCKHANNON,WV,26201,,(304)472-3310,†,No,Yes,Yes,533.00000,36.75000,14.5000000,–,–
540147001078,WV-8700000-87501,5401470,WV-8700000,09,12,BUCKHANNON UPSHUR HIGH SCHOOL,UPSHUR COUNTY SCHOOLS,270 B-U DRIVE,BUCKHANNON,WV,26201,,(304)472-3720,†,No,Yes,Yes,1096.00000,64.00000,17.1000000,–,–
540069000506,WV-4500000-45203,5400690,WV-4500000,PK,04,BUFFALO ELEMENTARY SCHOOL,LOGAN COUNTY SCHOOLS,2367 BUFFALO CREEK ROAD,ACCOVILLE,WV,25606,,(304)583-9132,†,No,Yes,Yes,202.00000,16.00000,12.6000000,–,–
540150001091,WV-8900000-89202,5401500,WV-8900000,PK,05,BUFFALO ELEMENTARY SCHOOL,WAYNE COUNTY SCHOOLS,331 BUFFALO CREEK ROAD,KENOVA,WV,25530,,(304)429-2911,†,No,No,†,383.00000,25.91000,14.8000000,–,–
540120000918,WV-7200000-72205,5401200,WV-7200000,PK,05,BUFFALO ELEMENTARY SCHOOL,PUTNAM COUNTY SCHOOLS,19366 BUFFALO ROAD,BUFFALO,WV,25033,7468,(304)937-2651,†,No,Yes,Yes,191.00000,18.00000,10.6000000,–,–
540120000919,WV-7200000-72505,5401200,WV-7200000,09,12,BUFFALO HIGH SCHOOL,PUTNAM COUNTY SCHOOLS,19005 CHARLESTON ROAD,BUFFALO,WV,25033,,(304)937-2661,†,No,No,†,355.00000,25.00000,14.2000000,–,–
540150001294,WV-8900000-89301,5401500,WV-8900000,06,08,BUFFALO MIDDLE SCHOOL,WAYNE COUNTY SCHOOLS,298 BUFFALO CREEK ROAD,KENOVA,WV,25530,,(304)429-6062,†,No,No,†,273.00000,22.00000,12.4000000,–,–
540006000014,WV-0400000-04204,5400060,WV-0400000,KG,03,BUNKER HILL ELEMENTARY,BERKELEY COUNTY SCHOOLS,58 HAPPY SCHOOL AVENUE,BUNKER HILL,WV,25413,,(304)229-1980,†,No,No,†,419.00000,27.65000,15.2000000,–,–
540090001492,WV-5400000-54406,5400900,WV-5400000,PK,08,BURCH PK8,MINGO COUNTY SCHOOLS,RT. 2 BOX 52-1A,DELBARTON,WV,25670,,(304)475-2700,†,No,Yes,Yes,494.00000,38.00000,13.0000000,–,–
540006000015,WV-0400000-04205,5400060,WV-0400000,PK,03,BURKE STREET ELEMENTARY SCHOOL,BERKELEY COUNTY SCHOOLS,422 WEST BURKE STREET,MARTINSBURG,WV,25401,,(304)267-3525,†,No,Yes,Yes,284.00000,14.80000,19.2000000,–,–
540051101227,WV-3400000-34135,5400511,WV-3400000,01,11,BURLINGTON CENTER,INSTITUTIONAL EDUCATIONAL PROGRAMS,161 HOPE LANE,BURLINGTON,WV,26710,,(304)289-6018,†,No,No,†,30.00000,–,†,–,–
540087000711,WV-5300000-53201,5400870,WV-5300000,PK,04,BURLINGTON PRIMARY,MINERAL COUNTY SCHOOLS,10474 PATTERSON CREEK ROAD,BURLINGTON,WV,26710,,(304)289-3073,†,No,Yes,Yes,101.00000,9.00000,11.2000000,–,–
540012001328,WV-0800000-08101,5400120,WV-0800000,PK,05,BURNSVILLE ELEMENTARY SCHOOL,BRAXTON COUNTY SCHOOLS,PO BOX 35,BURNSVILLE,WV,26335,,(304)853-2523,†,No,Yes,Yes,121.00000,11.00000,11.0000000,–,–
540057000342,WV-3700000-37206,5400570,WV-3700000,PK,05,C. W. SHIPLEY ELEMENTARY SCHOOL,JEFFERSON COUNTY SCHOOLS,652 SHIPLEY SCHOOL ROAD,HARPERS FERRY,WV,25425,3131,(304)725-4395,†,No,No,†,375.00000,25.50000,14.7000000,–,–
540018000884,WV-1200000-12502,5400180,WV-1200000,PK,12,CABELL ALTERNATIVE SCHOOL,CABELL COUNTY SCHOOLS,2800 5TH AVE,HUNTINGTON,WV,25702,,(304)528-5060,†,No,No,†,31.00000,6.00000,5.2000000,–,–
540018001307,WV-1200000-12701,5400180,WV-1200000,09,12,CABELL COUNTY CAREER TECHNOLOGY CENTER,CABELL COUNTY SCHOOLS,1035 NORWAY AVE,HUNTINGTON,WV,25705,,(304)528-5106,†,No,No,†,–,24.30000,†,–,–
540018000686,WV-1200000-12550,5400180,WV-1200000,09,12,CABELL MIDLAND HIGH SCHOOL,CABELL COUNTY SCHOOLS,2300 US ROUTE 60 EAST,ONA,WV,25545,,(304)743-7400,†,No,No,†,1821.00000,98.75000,18.4000000,–,–
540021000142,WV-1400000-14501,5400210,WV-1400000,05,12,CALHOUN MIDDLE/HIGH SCHOOL,CALHOUN COUNTY SCHOOLS,50 UNDERWOOD CIRCLE,MT. ZION,WV,26151,,(304)354-6148,†,No,No,†,527.00000,35.00000,15.1000000,–,–
540021001379,WV-1400000-14701,5400210,WV-1400000,09,12,CALHOUN-GILMER CAREER CENTER,CALHOUN COUNTY SCHOOLS,5260 EAST LITTLE KANAWHA HWY,GRANTSVILLE,WV,26147,,(304)354-6151,†,No,No,†,–,13.00000,†,–,–
540075000588,WV-4800000-48202,5400750,WV-4800000,PK,05,CAMERON ELEMENTARY SCHOOL,MARSHALL COUNTY SCHOOLS,12 CHURCH ST,CAMERON,WV,26033,,(304)686-3305,†,No,No,†,267.00000,20.50000,13.0000000,–,–
540075000589,WV-4800000-48501,5400750,WV-4800000,06,12,CAMERON HIGH SCHOOL,MARSHALL COUNTY SCHOOLS,2012 BLUE AND GOLD RD,CAMERON,WV,26033,,(304)686-3336,†,No,No,†,323.00000,34.10000,9.5000000,–,–
540051101593,WV-3400000-34140,5400511,WV-3400000,07,12,CAMMACK CHILDREN?S CENTER,INSTITUTIONAL EDUCATIONAL PROGRAMS,64 WEST 6TH AVENUE,HUNTINGTON,WV,25701,,(304)523-3497,†,No,No,†,20.00000,–,†,–,–
540162001530,WV-9600000-96702,5401620,WV-9600000,09,12,CAPERTON CENTER FOR APPLIED TECHNOLOGY,WOOD COUNTY SCHOOLS,212 TECHNOLOGY DR,PARKERSBURG,WV,26104,,(304)424-8365,†,No,No,†,–,–,†,–,–
540060001443,WV-3900000-39513,5400600,WV-3900000,09,12,CAPITAL HIGH SCHOOL,KANAWHA COUNTY SCHOOLS,1500 GREENBRIER ST,CHARLESTON,WV,25311,,(304)348-6500,†,No,No,†,1215.00000,68.50000,17.7000000,–,–
540042000245,WV-2800000-28209,5400420,WV-2800000,PK,05,CAPON BRIDGE ELEMENTARY SCHOOL,HAMPSHIRE COUNTY SCHOOLS,99 CAPON SCHOOL STREET,CAPON BRIDGE,WV,26711,,(304)856-3329,†,No,Yes,Yes,289.00000,20.50000,14.1000000,–,–
540042001336,WV-2800000-28401,5400420,WV-2800000,06,08,CAPON BRIDGE MIDDLE SCHOOL,HAMPSHIRE COUNTY SCHOOLS,75 CAPON SCHOOL STREET,CAPON BRIDGE,WV,26711,,(304)856-2534,†,No,No,†,313.00000,24.05000,13.0000000,–,–
540081000657,WV-6000000-60731,5400810,WV-6000000,09,12,CAREER AND TECHNOLOGY CENTER,MCDOWELL COUNTY SCHOOLS,DRAWER V,WELCH,WV,24801,,(304)436-3488,†,No,No,†,–,11.00000,†,–,–
540060000367,WV-3900000-39702,5400600,WV-3900000,09,12,CARVER CAREER CENTER,KANAWHA COUNTY SCHOOLS,4799 MIDLAND DR,CHARLESTON,WV,25306,,(304)348-1965,†,No,No,†,–,27.00000,†,–,–
540060001340,WV-3900000-39213,5400600,WV-3900000,PK,05,CEDAR GROVE ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,200 JOHN STREET,CEDAR GROVE,WV,25039,,(304)949-1642,†,No,Yes,Yes,164.00000,15.50000,10.6000000,–,–
540060001252,WV-3900000-39403,5400600,WV-3900000,06,08,CEDAR GROVE MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,200 JOHN STREET,CEDAR GROVE,WV,25039,,(304)595-2541,†,No,Yes,Yes,159.00000,12.50000,12.7000000,–,–
540075000597,WV-4800000-48206,5400750,WV-4800000,PK,05,CENTER MCMECHEN ELEMENTARY SCHOOL,MARSHALL COUNTY SCHOOLS,800 MARSHALL ST,MCMECHEN,WV,26041,,(304)232-6530,†,No,Yes,Yes,204.00000,20.00000,10.2000000,–,–
540018000938,WV-1200000-12290,5400180,WV-1200000,PK,05,CENTRAL CITY ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,2100 WASHINGTON AVE,HUNTINGTON,WV,25704,,(304)528-5231,†,No,Yes,Yes,439.00000,31.00000,14.2000000,–,–
540075000590,WV-4800000-48203,5400750,WV-4800000,03,05,CENTRAL ELEMENTARY SCHOOL,MARSHALL COUNTY SCHOOLS,750 TOMLINSON AVENUE,MOUNDSVILLE,WV,26041,,(304)843-4425,†,No,Yes,Yes,295.00000,25.45000,11.6000000,–,–
540060000370,WV-3900000-39214,5400600,WV-3900000,PK,05,CENTRAL ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,900 HELENE STREET,ST. ALBANS,WV,25177,,(304)722-0226,†,No,No,†,351.00000,20.00000,17.6000000,–,–
540117000903,WV-7000000-70401,5401170,WV-7000000,05,08,CENTRAL PRESTON MIDDLE SCHOOL,PRESTON COUNTY SCHOOLS,64 WILDCAT WAY,KINGWOOD,WV,26537,,(304)329-0033,†,No,Yes,Yes,327.00000,23.00000,14.2000000,–,–
540150001580,WV-8900000-89217,5401500,WV-8900000,PK,05,CEREDO-KENOVA ELEMENTARY,WAYNE COUNTY SCHOOLS,1 WONDERS LANE,KENOVA,WV,25530,,(304)453-1521,†,No,No,†,617.00000,34.03000,18.1000000,–,–
540150001293,WV-8900000-89302,5401500,WV-8900000,06,08,CEREDO-KENOVA MIDDLE SCHOOL,WAYNE COUNTY SCHOOLS,P.O. BOX 705,CEREDO,WV,25507,,(304)453-3588,†,No,No,†,282.00000,18.00000,15.7000000,–,–
540084000681,WV-5100000-51205,5400840,WV-5100000,PK,05,CERES ELEMENTARY SCHOOL,MERCER COUNTY SCHOOLS,977 BLUE PRINCE ROAD,BLUEFIELD,WV,24701,5062,(304)325-6786,†,No,No,†,303.00000,17.00000,17.8000000,–,–
540060000371,WV-3900000-39215,5400600,WV-3900000,KG,05,CHAMBERLAIN ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,4901 VENABLE AV S E,CHARLESTON,WV,25304,,(304)348-1969,†,No,Yes,Yes,203.00000,14.50000,14.0000000,–,–
540060000898,WV-3900000-39599,5400600,WV-3900000,PK,12,CHANDLER ACADEMY,KANAWHA COUNTY SCHOOLS,1900 SCHOOL STREET,CHARLESTON,WV,25312,,(304)348-6133,†,No,No,†,158.00000,13.00000,12.2000000,–,–
540069001590,WV-4500000-45229,5400690,WV-4500000,02,04,CHAPMANVILLE INTERMEDIATE SCHOOL,LOGAN COUNTY SCHOOLS,100 WEST TIGER LANE,CHAPMANVILLE,WV,25508,,(304)855-0021,†,No,Yes,Yes,330.00000,21.00000,15.7000000,–,–
540069000729,WV-4500000-45405,5400690,WV-4500000,05,08,CHAPMANVILLE MIDDLE SCHOOL,LOGAN COUNTY SCHOOLS,774 CRAWLEY CREEK ROAD,CHAPMANVILLE,WV,25508,,(304)855-8378,†,No,No,†,583.00000,39.00000,14.9000000,–,–
540069001589,WV-4500000-45228,5400690,WV-4500000,PK,01,CHAPMANVILLE PRIMARY SCHOOL,LOGAN COUNTY SCHOOLS,100 WEST TIGER LANE,CHAPMANVILLE,WV,25508,,(304)855-3209,†,No,Yes,Yes,261.00000,16.90000,15.4000000,–,–
540069000508,WV-4500000-45501,5400690,WV-4500000,09,12,CHAPMANVILLE REGIONAL HIGH SCHOOL,LOGAN COUNTY SCHOOLS,506 CRAWLEY CREEK ROAD,CHAPMANVILLE,WV,25508,,(304)855-4522,†,No,No,†,682.00000,40.30000,16.9000000,–,–
540057000341,WV-3700000-37401,5400570,WV-3700000,06,08,CHARLES TOWN MIDDLE SCHOOL,JEFFERSON COUNTY SCHOOLS,193 HIGH STREET,CHARLES TOWN,WV,25414,1244,(304)725-7821,†,No,No,†,666.00000,44.50000,15.0000000,–,–
540093000073,WV-5600000-56232,5400930,WV-5600000,PK,05,CHEAT LAKE ELEMENTARY SCHOOL,MONONGALIA COUNTY SCHOOLS,154 CROSBY ROAD,MORGANTOWN,WV,26508,,(304)594-2772,†,No,No,†,744.00000,47.00000,15.8000000,–,–
540102001263,WV-6200000-62204,5401020,WV-6200000,PK,05,CHERRY RIVER ELEMENTARY SCHOOL,NICHOLAS COUNTY SCHOOLS,190 RIVERSIDE DRIVE,RICHWOOD,WV,26261,,(304)846-6646,†,No,Yes,Yes,188.00000,17.00000,11.1000000,–,–
540060000375,WV-3900000-39218,5400600,WV-3900000,PK,05,CHESAPEAKE ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,13620 MCCORKLE AVE,CHESAPEAKE,WV,25315,,(304)949-1121,†,No,Yes,Yes,114.00000,12.50000,9.1000000,–,–
540024000147,WV-1600000-16501,5400240,WV-1600000,09,12,CLAY COUNTY HIGH SCHOOL,CLAY COUNTY SCHOOLS,PO BOX 729,CLAY,WV,25043,,(304)587-4226,†,No,Yes,Yes,523.00000,33.00000,15.8000000,–,–
540024000148,WV-1600000-16202,5400240,WV-1600000,PK,05,CLAY ELEMENTARY SCHOOL,CLAY COUNTY SCHOOLS,PO BOX 600,CLAY,WV,25043,,(304)587-4276,†,No,Yes,Yes,343.00000,28.00000,12.3000000,–,–
540024000030,WV-1600000-16301,5400240,WV-1600000,06,08,CLAY MIDDLE SCHOOL,CLAY COUNTY SCHOOLS,PO BOX 489,CLAY,WV,25043,,(304)587-2343,†,No,Yes,Yes,438.00000,28.00000,15.6000000,–,–
540093000769,WV-5600000-56501,5400930,WV-5600000,06,12,CLAY-BATTELLE HIGH SCHOOL,MONONGALIA COUNTY SCHOOLS,DRAWER A,BLACKSVILLE,WV,26521,,(304)432-8208,†,No,No,†,364.00000,28.00000,13.0000000,–,–
540123000945,WV-7400000-74204,5401230,WV-7400000,PK,05,CLEAR FORK DISTRICT ELEMENTARY,RALEIGH COUNTY SCHOOLS,4851 CLEAR FORK ROAD,ARTIE,WV,25044,,(304)854-1000,†,No,Yes,Yes,97.00000,11.00000,8.8000000,–,–
540060000376,WV-3900000-39219,5400600,WV-3900000,PK,05,CLENDENIN ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,5120 ELK RIVER ROAD N,ELKVIEW,WV,25071,,(304)965-5311,†,No,Yes,Yes,225.00000,16.00000,14.1000000,–,–
540123000947,WV-7400000-74205,5401230,WV-7400000,PK,05,COAL CITY ELEMENTARY,RALEIGH COUNTY SCHOOLS,P.O. BOX 1240,COAL CITY,WV,25823,,(304)683-5001,†,No,Yes,Yes,333.00000,27.00000,12.3000000,–,–
540126000993,WV-7500000-75101,5401260,WV-7500000,PK,05,COALTON ELEMENTARY SCHOOL,RANDOLPH COUNTY SCHOOLS,P.O. BOX 129,COALTON,WV,26257,,(304)636-9164,†,No,Yes,Yes,146.00000,11.00000,13.3000000,–,–
540120000920,WV-7200000-72210,5401200,WV-7200000,PK,05,CONFIDENCE ELEMENTARY,PUTNAM COUNTY SCHOOLS,8786 MCLANE PIKE,LIBERTY,WV,25124,,(304)586-2041,†,No,No,†,99.00000,10.00000,9.9000000,–,–
540120000921,WV-7200000-72215,5401200,WV-7200000,PK,05,CONNER STREET ELEMENTARY,PUTNAM COUNTY SCHOOLS,445 CONNER ST,HURRICANE,WV,25526,,(304)562-9351,†,No,Yes,Yes,342.00000,26.50000,12.9000000,–,–
540054000326,WV-3500000-35201,5400540,WV-3500000,PK,05,COTTAGEVILLE ELEMENTARY SCHOOL,JACKSON COUNTY SCHOOLS,270 SECOND STREET,COTTAGEVILLE,WV,25239,,(304)372-7330,†,No,Yes,Yes,148.00000,11.25000,13.2000000,–,–
540018000097,WV-1200000-12218,5400180,WV-1200000,PK,05,COX LANDING ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,6358 COX LANE,LESAGE,WV,25537,,(304)733-3019,†,No,Yes,Yes,191.00000,16.00000,11.9000000,–,–
540123000949,WV-7400000-74207,5401230,WV-7400000,PK,05,CRANBERRY-PROSPERITY ELEMENTARY,RALEIGH COUNTY SCHOOLS,4575 ROBERT C BYRD DR,BECKLEY,WV,25801,,(304)256-4574,†,No,Yes,Yes,246.00000,21.00000,11.7000000,–,–
540129001018,WV-7700000-77205,5401290,WV-7700000,PK,04,CREED COLLINS ELEMENTARY,RITCHIE COUNTY SCHOOLS,512 COLLINS AVENUE,PENNSBORO WV 26415,WV,26415,,(304)659-2140,†,No,Yes,Yes,194.00000,18.00000,10.8000000,–,–
540123000950,WV-7400000-74208,5401230,WV-7400000,PK,05,CRESCENT ELEMENTARY,RALEIGH COUNTY SCHOOLS,205 CRESCENT ROAD,BECKLEY,WV,25801,,(304)256-4576,†,No,No,†,342.00000,22.00000,15.5000000,–,–
540039000227,WV-2600000-26101,5400390,WV-2600000,PK,05,CRICHTON ELEMENTARY,GREENBRIER COUNTY SCHOOLS,PO BOX 205,QUINWOOD,WV,25981,,(304)438-6958,†,No,Yes,Yes,87.00000,10.00000,8.7000000,–,–
540162001147,WV-9600000-96205,5401620,WV-9600000,PK,05,CRISS ELEMENTARY SCHOOL,WOOD COUNTY SCHOOLS,2800 22ND ST,PARKERSBURG,WV,26101,3812,(304)420-9522,†,No,No,†,253.00000,15.50000,16.3000000,–,–
540060000378,WV-3900000-39220,5400600,WV-3900000,PK,05,CROSS LANES ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,5525 BIG TYLER ROAD,CHARLESTON,WV,25313,,(304)776-2022,†,No,No,†,337.00000,21.50000,15.7000000,–,–
540150001579,WV-8900000-89102,5401500,WV-8900000,PK,08,CRUM PRE K-8 SCHOOL,WAYNE COUNTY SCHOOLS,150 CRUM ROAD,CRUM,WV,25669,,(304)393-3200,†,No,Yes,Yes,274.00000,25.00000,11.0000000,–,–
540018000099,WV-1200000-12221,5400180,WV-1200000,PK,05,CULLODEN ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,2100 U.S. ROUTE 60,CULLODEN,WV,25510,,(304)743-7301,†,No,No,†,223.00000,17.00000,13.1000000,–,–
540123000951,WV-7400000-74209,5401230,WV-7400000,PK,05,DANIELS ELEMENTARY,RALEIGH COUNTY SCHOOLS,351 4-H LAKE ROAD,DANIELS,WV,25832,,(304)256-4622,†,No,No,†,532.00000,35.00000,15.2000000,–,–
540018000100,WV-1200000-12224,5400180,WV-1200000,PK,05,DAVIS CREEK ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,6330 DAVIS CREEK RD,BARBOURSVILLE,WV,25504,,(304)733-3024,†,No,No,†,217.00000,15.00000,14.5000000,–,–
540012000064,WV-0800000-08201,5400120,WV-0800000,PK,05,DAVIS ELEMENTARY SCHOOL,BRAXTON COUNTY SCHOOLS,113 FIFTH STREET,GASSAWAY,WV,26624,,(304)364-5291,†,No,Yes,Yes,172.00000,14.00000,12.3000000,–,–
540141001067,WV-8400000-84101,5401410,WV-8400000,PK,08,DAVIS THOMAS ELEMENTARY MIDDLE SCHOOL,TUCKER COUNTY SCHOOLS,426 SECOND STREET,THOMAS,WV,26292,,(304)463-4422,†,No,Yes,Yes,180.00000,17.83000,10.1000000,–,–
540051100796,WV-3400000-34112,5400511,WV-3400000,07,11,DAVIS-STUART SCHOOL,INSTITUTIONAL EDUCATIONAL PROGRAMS,163 COTTAGE DRIVE,LEWISBURG,WV,24901,,(304)647-5407,†,No,No,†,6.00000,–,†,†,†
540090000736,WV-5400000-54207,5400900,WV-5400000,PK,05,DINGESS ELEMENTARY SCHOOL,MINGO COUNTY SCHOOLS,101 SCHOOLHOUSE ROAD,DINGESS,WV,25671,,(304)752-7036,†,No,Yes,Yes,166.00000,14.00000,11.9000000,–,–
540030000175,WV-2000000-20206,5400300,WV-2000000,PK,05,DIVIDE ELEMENTARY,FAYETTE COUNTY SCHOOLS,PO BOX 180,LOOKOUT,WV,25868,,(304)574-1443,†,No,Yes,Yes,210.00000,15.00000,14.0000000,–,–
540027001059,WV-1800000-18211,5400270,WV-1800000,KG,04,DODDRIDGE COUNTY ELEMENTARY SCHOOL,DODDRIDGE COUNTY SCHOOLS,182 DODDRIDGE COUNTY SCHOOL RO,WEST UNION,WV,26456,,(304)873-3294,†,No,Yes,Yes,374.00000,34.00000,11.0000000,–,–
540027000159,WV-1800000-18501,5400270,WV-1800000,09,12,DODDRIDGE COUNTY HIGH SCHOOL,DODDRIDGE COUNTY SCHOOLS,79 BULLDOG DRIVE,WEST UNION,WV,26456,,(304)873-2521,†,No,No,†,322.00000,33.50000,9.6000000,–,–
540027000043,WV-1800000-18301,5400270,WV-1800000,05,08,DODDRIDGE COUNTY MIDDLE SCHOOL,DODDRIDGE COUNTY SCHOOLS,65 DODDRIDGE COUNTY SCHOOL ROA,WEST UNION,WV,26456,,(304)873-2390,†,No,No,†,340.00000,25.00000,13.6000000,–,–
540027001493,WV-1800000-18212,5400270,WV-1800000,PK,PK,DODDRIDGE COUNTY PRESCHOOL CENTER,DODDRIDGE COUNTY SCHOOLS,2945 SMITHTON ROAD,WEST UNION,WV,26456,,(304)873-3955,†,No,No,†,66.00000,2.50000,26.4000000,–,–
540051101144,WV-3400000-34124,5400511,WV-3400000,09,12,DONALD R. KUHN JUVENILE CENTER,INSTITUTIONAL EDUCATIONAL PROGRAMS,1 LORY PLACE,JULIAN,WV,25529,,(304)369-2987,†,No,No,†,14.00000,–,†,–,–
540057001478,WV-3700000-37210,5400570,WV-3700000,PK,05,DRISWOOD ELEMENTARY SCHOOL,JEFFERSON COUNTY SCHOOLS,75 CASPIAN WAY,SHENANDOAH JUNCTION,WV,25442,4804,(304)885-5020,†,No,No,†,401.00000,28.00000,14.3000000,–,–
540060000384,WV-3900000-39406,5400600,WV-3900000,06,08,DU PONT MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,1 PANTHER WAY,BELLE,WV,25015,,(304)348-1978,†,No,No,†,332.00000,18.00000,18.4000000,–,–
540060001124,WV-3900000-39283,5400600,WV-3900000,03,05,DUNBAR INTERMEDIATE CENTER,KANAWHA COUNTY SCHOOLS,1330 MYERS AVENUE,DUNBAR,WV,25064,,(304)766-1570,†,No,Yes,Yes,262.00000,19.00000,13.8000000,–,–
540060000382,WV-3900000-39405,5400600,WV-3900000,06,08,DUNBAR MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,325 27TH STREET,DUNBAR,WV,25064,,(304)766-0363,†,No,Yes,Yes,357.00000,29.00000,12.3000000,–,–
540060000380,WV-3900000-39222,5400600,WV-3900000,PK,02,DUNBAR PRIMARY CENTER,KANAWHA COUNTY SCHOOLS,2401 MYERS AVENUE,DUNBAR,WV,25064,,(304)766-0367,†,No,Yes,Yes,263.00000,21.50000,12.2000000,–,–
540150001099,WV-8900000-89207,5401500,WV-8900000,PK,05,DUNLOW ELEMENTARY SCHOOL,WAYNE COUNTY SCHOOLS,32800 ROUTE 152,DUNLOW,WV,25511,,(304)385-4376,†,No,Yes,Yes,82.00000,7.00000,11.7000000,–,–
540066001236,WV-4300000-43101,5400660,WV-4300000,PK,08,DUVAL PK-8,LINCOLN COUNTY SCHOOLS,5304 STRAIGHT FORK ROAD,GRIFFITHSVILLE,WV,25521,,(304)524-2101,†,No,Yes,Yes,439.00000,40.00000,11.0000000,–,–
540006001121,WV-0400000-04218,5400060,WV-0400000,03,05,EAGLE SCHOOL INTERMEDIATE,BERKELEY COUNTY SCHOOLS,730 EAGLE SCHOOL ROAD,MARTINSBURG,WV,25404,,(304)263-0422,†,No,Yes,Yes,711.00000,52.22000,13.6000000,–,–
540060000386,WV-3900000-39407,5400600,WV-3900000,06,08,EAST BANK MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,1ST AVE AND BRANNON STREET,EAST BANK,WV,25067,,(304)595-2311,†,No,Yes,Yes,341.00000,25.00000,13.6000000,–,–
540072000550,WV-4700000-47205,5400720,WV-4700000,PK,04,EAST DALE ELEMENTARY SCHOOL,MARION COUNTY SCHOOLS,57 E. DALE RD,FAIRMONT,WV,26554,9803,(304)367-2132,†,No,No,†,405.00000,27.50000,14.7000000,–,–
540072000551,WV-4700000-47501,5400720,WV-4700000,09,12,EAST FAIRMONT HIGH SCHOOL,MARION COUNTY SCHOOLS,1993 AIRPORT ROAD,FAIRMONT,WV,26554,9138,(304)367-2140,†,No,No,†,724.00000,44.00000,16.5000000,–,–
540072000627,WV-4700000-47402,5400720,WV-4700000,05,08,EAST FAIRMONT MIDDLE SCHOOL,MARION COUNTY SCHOOLS,221 MASON STREET,FAIRMONT,WV,26554,4098,(304)367-2123,†,No,No,†,738.00000,42.00000,17.6000000,–,–
540048000056,WV-3100000-31204,5400480,WV-3100000,PK,08,EAST HARDY EARLY/MIDDLE SCHOOL,HARDY COUNTY SCHOOLS,P. O. BOX 260,BAKER,WV,26801,,(304)897-5970,†,No,Yes,Yes,454.00000,31.99000,14.2000000,–,–
540048001279,WV-3100000-31501,5400480,WV-3100000,09,12,EAST HARDY HIGH SCHOOL,HARDY COUNTY SCHOOLS,P.O. BOX 120,BAKER,WV,26801,,(304)897-5948,†,No,No,†,224.00000,17.51000,12.8000000,–,–
540150001100,WV-8900000-89216,5401500,WV-8900000,PK,05,EAST LYNN ELEMENTARY SCHOOL,WAYNE COUNTY SCHOOLS,19594 EAST LYNN ROAD,EAST LYNN,WV,25512,,(304)849-3171,†,No,Yes,Yes,127.00000,12.00000,10.6000000,–,–
540072000552,WV-4700000-47206,5400720,WV-4700000,PK,04,EAST PARK ELEMENTARY SCHOOL,MARION COUNTY SCHOOLS,1025 FAIRFAX STREET,FAIRMONT,WV,26554,4298,(304)367-2134,†,No,Yes,Yes,335.00000,27.00000,12.4000000,–,–
